,Operation #,Agency Number,Operation/Caregiver Name,Address,City,State,Zip,County,Phone,Type,Status,Issue Date,Capacity,Email Address,Facility ID,Monitoring Frequency,Infant,Toddler,Preschool,School,address_composite,lat,lon,osm_address
1476,829695,,"Kids R"" Kids #20""",100 KIDS R KIDS DR ,CONROE,TX,77304,MONTGOMERY,936-756-7575,Licensed Center - Child Care Program,Full Permit,1/8/2004,273,info@krk20tx.com,229730,,Y,Y,Y,Y,"100 KIDS R KIDS DR , MONTGOMERY County, TX 77304",30.284519,-95.463536,"100, Kids R Kids Drive, Conroe, Montgomery County, Texas, 77304, United States"
1477,1534438,,"Kids R"" Kids #41 of Fall Creek""",8221 N SAM HOUSTON PKWY E ,HUMBLE,TX,77396,HARRIS,281-446-0063,Licensed Center - Child Care Program,Full Permit,8/15/2014,317,,1137458,,Y,Y,Y,Y,"8221 N SAM HOUSTON PKWY E , HARRIS County, TX 77396",29.9400076,-95.3029028,"North Sam Houston Parkway East, Houston, Harris County, Texas, 77396, United States"
1478,1518583,,Kids 'R' Kids #4,10708 RANCHSTONE DR ,HOUSTON,TX,77064,HARRIS,281-807-0999,Licensed Center - Child Care Program,Full Permit,11/25/2013,281,director@KRK4.com,1115609,,Y,Y,Y,Y,"10708 RANCHSTONE DR , HARRIS County, TX 77064",29.908232693197036,-95.57982797954469,"10708, Ranchstone Drive, Winchester Meadows, Harris County, Texas, 77064, United States"
1479,1705354,,Kids 'R' Kids #76 TX,3902 N. MASON ROAD ,KATY,TX,77449,HARRIS,281-398-1740,Licensed Center - Child Care Program,Full Permit,11/3/2020,300,janice@kidsrkidsmasonandclay.com,1351713,,Y,Y,Y,Y,"3902 N. MASON ROAD , HARRIS County, TX 77449",29.8316264,-95.7543887,"Mason Road, Houston, Harris County, Texas, 77449, United States"
1480,1680364,,Kids 'R' Kids of Copperfield,15230 FOREST TRAILS DR ,HOUSTON,TX,77095,HARRIS,281-550-3060,Licensed Center - Child Care Program,Full Permit,9/20/2018,361,,1315075,,Y,Y,Y,Y,"15230 FOREST TRAILS DR , HARRIS County, TX 77095",29.894744598222026,-95.63499563831266,"15230, Forest Trails Drive, Easton Commons, Harris County, Texas, 77095, United States"
1481,816311,,Kids 'R' People 2 Inc,2725 REED RD ,HOUSTON,TX,77051,HARRIS,713-264-7575,Licensed Center - Child Care Program,Full Permit,10/23/2002,107,,204160,,Y,Y,Y,Y,"2725 REED RD , HARRIS County, TX 77051",29.657611239691853,-95.3855726181952,"2725, Reed Road, Houston, Harris County, Texas, 77051, United States"
1482,1600676,,Kids 2 Success Learning Center,2502 36TH AVE N ,TEXAS CITY,TX,77590,GALVESTON,409-256-4578,Licensed Child-Care Home,Full Permit,4/28/2016,12,,1216298,,N,Y,Y,N,"2502 36TH AVE N , GALVESTON County, TX 77590",29.41620102423145,-94.93086716345796,"2502, 36th Avenue North, Texas City, Galveston County, Texas, 77590, United States"
1483,1674923,,Kids @ First Nursery and Preschool,200 FM 517 RD W ,DICKINSON,TX,77539,GALVESTON,832-340-7249,Licensed Center - Child Care Program,Full Permit,11/20/2018,106,,1307493,,Y,Y,Y,N,"200 FM 517 RD W , GALVESTON County, TX 77539",29.445769,-95.084514,"200, FM 517, Dickinson, Galveston County, Texas, 77539, United States"
1484,1521481,,Kids Arena Inc. DBA Kids Arena Academy,8373 CREEKBEND DR ,HOUSTON,TX,77071,HARRIS,713-777-0228,Licensed Center - Child Care Program,Full Permit,8/27/2013,153,kidsarena@att.net,1119385,,Y,Y,Y,Y,"8373 CREEKBEND DR , HARRIS County, TX 77071",29.665260437953002,-95.52604116006268,"8373, Creekbend Drive, Houston, Harris County, Texas, 77071, United States"
1485,1517502,,Kids Campus Child Care,1215 OLD MAIN ST. ,SWEENY,TX,77480,BRAZORIA,979-548-3443,Licensed Center - Child Care Program,Full Permit,12/5/2013,117,,1114408,,Y,Y,Y,Y,"1215 OLD MAIN ST. , BRAZORIA County, TX 77480",29.0473701,-95.7124888,"Old Main Street, Sweeny, Brazoria County, Texas, 77480, United States"
1486,903079,,Kids Clubhouse,11724 GRANT RD ,CYPRESS,TX,77429,HARRIS,281-251-3733,Licensed Center - Child Care Program,Full Permit,2/25/2009,138,kclubhouseacademy@yahoo.com,364248,,Y,Y,Y,Y,"11724 GRANT RD , HARRIS County, TX 77429",29.974047333333335,-95.599075,"11724, Grant Road, Houston, Harris County, Texas, 77429, United States"
1487,1676252,,Kids Connect,1431 E SAM HOUSTON PKWY S ,PASADENA,TX,77503,HARRIS,281-479-5437,Licensed Center - Child Care Program,Full Permit,5/9/2019,123,,1309300,,Y,Y,Y,Y,"1431 E SAM HOUSTON PKWY S , HARRIS County, TX 77503",29.6821946,-95.1555688,"East Sam Houston Parkway South, Pasadena, Harris County, Texas, 77503, United States"
1488,864499,,Kids Connection Day Care,2121 ATASCOCITA RD ,HUMBLE,TX,77396,HARRIS,281-441-3020,Licensed Center - Child Care Program,Full Permit,2/14/2007,73,mercerfamily4@hotmail.com,302655,,N,Y,Y,Y,"2121 ATASCOCITA RD , HARRIS County, TX 77396",29.967582022727274,-95.23729477272727,"2121, Atascocita Road, Harris County, Texas, 77396, United States"
1489,1541264,,Kids Creche,13180 WESTPARK DR STE 109,HOUSTON,TX,77082,HARRIS,832-672-8907,Licensed Center - Child Care Program,Full Permit,10/21/2014,92,kidscreche@gmail.com,1147473,,Y,Y,Y,Y,"13180 WESTPARK DR STE 109, HARRIS County, TX 77082",,,
1490,1708067,,Kids Developmental Care Center,3902 SAN AUGUSTINE AVE ,PASADENA,TX,77503,HARRIS,713-823-0630,Licensed Center - Child Care Program,Full Permit,1/5/2021,104,,1355832,,Y,Y,Y,Y,"3902 SAN AUGUSTINE AVE , HARRIS County, TX 77503",29.6886914,-95.1678763,"San Augustine Avenue, Pasadena, Harris County, Texas, 77503, United States"
1491,553057,,Kids Etc,12458 HWY 146 N ,HARDIN,TX,77561,LIBERTY,936-298-3806,Licensed Center - Child Care Program,Full Permit,4/5/2001,77,tinamelton@imsday.com,168488,,Y,Y,Y,Y,"12458 HWY 146 N , LIBERTY County, TX 77561",,,
1492,1683482,,Kids Heaven Learning Center,701 E 2ND ST ,SWEENY,TX,77480,BRAZORIA,979-548-0055,Licensed Center - Child Care Program,Full Permit,11/18/2019,92,kidsheavensweeny@gmail.com,1319988,,Y,Y,Y,Y,"701 E 2ND ST , BRAZORIA County, TX 77480",29.042877,-95.694912,"701, East 2nd Street, Sweeny, Brazoria County, Texas, 77480, United States"
1493,1522004,,Kids in Action,3838 WOODLAND HILLS DR ,KINGWOOD,TX,77339,HARRIS,281-358-9446,Licensed Center - Child Care Program,Full Permit,2/10/2014,204,kidsinaction@gmail.com,1120178,,Y,Y,Y,Y,"3838 WOODLAND HILLS DR , HARRIS County, TX 77339",30.0664055,-95.21150272222222,"3838, Woodland Hills Drive, North Woodland Hills, Houston, Harris County, Texas, 77339, United States"
1494,875911,,Kids In Kare,17645 KIETH HARROW BLVD ,HOUSTON,TX,77084,HARRIS,832-427-4438,Licensed Center - Child Care Program,Full Permit,1/25/2008,111,kidsinkare01@gmail.com,319950,,Y,Y,Y,Y,"17645 KIETH HARROW BLVD , HARRIS County, TX 77084",29.849101,-95.6646866,"Kieth Harrow Boulevard, Harris County, Texas, 77084, United States"
1495,1451466,,Kids in Kare,7615 MORLEY ST ,HOUSTON,TX,77061,HARRIS,713-645-1216,Licensed Center - Child Care Program,Full Permit,11/19/2012,177,,1032108,,Y,Y,Y,Y,"7615 MORLEY ST , HARRIS County, TX 77061",29.661328714285712,-95.28297342857142,"7615, Morley Street, Houston, Harris County, Texas, 77061, United States"
1496,1154467,,Kids Kingdom,604 N LOOP 336 W STE D,CONROE,TX,77301,MONTGOMERY,936-756-4216,Licensed Center - Child Care Program,Full Permit,12/6/2010,201,kingdomkids604@gmail.com,671368,,Y,Y,Y,Y,"604 N LOOP 336 W STE D, MONTGOMERY County, TX 77301",30.340030204081632,-95.44439840816327,"604, North Loop 336 East, Conroe, Montgomery County, Texas, 77301, United States"
1497,1690041,,Kids Kingdom Learning Center,1610 ARCOTT LN ,STAFFORD,TX,77477,FORT BEND,281-969-5229,Licensed Center - Child Care Program,Full Permit,11/8/2019,108,info@kidskingdomlearningcenter.org,1329512,,Y,Y,Y,Y,"1610 ARCOTT LN , FORT BEND County, TX 77477",29.61054921428571,-95.53028771428572,"1610, Arcott Lane, Crestmont Place, Stafford, Fort Bend County, Texas, 77477, United States"
1498,1515401,,Kids Klub,5950 S GESSNER RD STE J,HOUSTON,TX,77036,HARRIS,713-777-5582,Licensed Center - Child Care Program,Full Permit,11/30/2013,68,kidsklub4u@gmail.com,1111982,,Y,Y,Y,Y,"5950 S GESSNER RD STE J, HARRIS County, TX 77036",,,
1499,832182,,Kids Konnection Learning Academy,211 S LAZY LN ,CLUTE,TX,77531,BRAZORIA,979-265-3590,Licensed Center - Child Care Program,Full Permit,2/6/2004,153,trenia@dcclute.org,234799,,Y,Y,Y,Y,"211 S LAZY LN , BRAZORIA County, TX 77531",29.01466850786044,-95.413105,"211, South Lazy Lane, Clute, Brazoria County, Texas, 77531, United States"
1500,176776,,Kids Kottage,3810 WALDO ST ,HOUSTON,TX,77063,HARRIS,713-952-9012,Licensed Center - Child Care Program,Full Permit,2/21/1986,34,kottage3810@yahoo.com,98773,,Y,Y,Y,Y,"3810 WALDO ST , HARRIS County, TX 77063",29.723286326633165,-95.5275721155779,"3810, Waldo Street, Jeanetta, Houston, Harris County, Texas, 77063, United States"
1501,828350,,Kids Kountry Learning Center,310 E X ST ,DEER PARK,TX,77536,HARRIS,281-479-1126,Licensed Center - Child Care Program,Full Permit,11/10/2003,130,sueb1967@att.net,226807,,Y,Y,Y,Y,"310 E X ST , HARRIS County, TX 77536",29.694723691275165,-95.11844487248322,"310, East X Street, Deer Park, Harris County, Texas, 77536, United States"
1502,1674433,,Kids Lane,9607 BROADWAY ST STE 115,PEARLAND,TX,77584,BRAZORIA,281-670-5821,Licensed Center - Child Care Program,Full Permit,10/2/2018,51,,1306772,,Y,Y,Y,Y,"9607 BROADWAY ST STE 115, BRAZORIA County, TX 77584",,,
1503,1685946,,Kids Laughing and Learning Center,12217 NORTHPOINTE BLVD ,TOMBALL,TX,77377,HARRIS,281-357-5437,Licensed Center - Child Care Program,Full Permit,9/27/2019,363,,1323476,,Y,Y,Y,Y,"12217 NORTHPOINTE BLVD , HARRIS County, TX 77377",30.0285423,-95.6363742,"Northpointe Boulevard, Harris County, Texas, 77377, United States"
1504,1550242,,Kids Learning Academy,9101 RICHMOND AVE ,HOUSTON,TX,77063,HARRIS,713-783-1881,Licensed Center - Child Care Program,Full Permit,4/8/2015,133,,1159349,,Y,Y,Y,Y,"9101 RICHMOND AVE , HARRIS County, TX 77063",29.728948,-95.524274,"9101, Richmond Avenue, Houston, Harris County, Texas, 77063, United States"
1505,1684292,,Kids Learning Academy,3007 INVINCIBLE CIR ,LEAGUE CITY,TX,77573,GALVESTON,281-538-5310,Licensed Center - Child Care Program,Full Permit,6/25/2019,125,kidslearningacademyssh@gmail.com,1321179,,Y,Y,Y,Y,"3007 INVINCIBLE CIR , GALVESTON County, TX 77573",29.541497367800332,-95.06359523914469,"3007, Invincible Circle, League City, Galveston County, Texas, 77573, United States"
1506,1377146,,Kids Montessori Academy,7919 GRAND MISSION BLVD ,RICHMOND,TX,77407,FORT BEND,281-232-7775,Licensed Center - Child Care Program,Full Permit,3/22/2012,125,,942828,,Y,Y,Y,Y,"7919 GRAND MISSION BLVD , FORT BEND County, TX 77407",29.690831093788393,-95.71637383008905,"7919, Grand Mission Boulevard, Adobe Bluff, Fort Bend County, Texas, 77407, United States"
1507,913769,,Kids N Kids Creations,23110 KUYKENDAHL RD STE 200,TOMBALL,TX,77375,HARRIS,832-717-0280,Licensed Center - Child Care Program,Full Permit,6/30/2009,128,,376020,,Y,Y,Y,Y,"23110 KUYKENDAHL RD STE 200, HARRIS County, TX 77375",,,
1508,1512861,,Kids Nation Day Care,1410 LACEY DR ,BAYTOWN,TX,77520,HARRIS,281-838-8680,Licensed Center - Child Care Program,Full Permit,10/22/2013,85,,1108847,,Y,Y,Y,Y,"1410 LACEY DR , HARRIS County, TX 77520",29.638677,-95.144369,"Lacey Oak Drive, Baywood Oaks West, Pasadena, Harris County, Texas, 77505, United States"
1509,1552165,,Kids Nation University,6808 ATASCOCITA RD ,HUMBLE,TX,77346,HARRIS,832-644-9014,Licensed Center - Child Care Program,Full Permit,4/9/2015,72,lljacktttt@gmail.com,1161729,,Y,Y,Y,Y,"6808 ATASCOCITA RD , HARRIS County, TX 77346",29.99697212030552,-95.1671280424061,"6808, Atascocita Road, Atascocita, Harris County, Texas, 77346, United States"
1510,1250666,,Kids of the King,14802 SAN LUIS REY DR ,HOUSTON,TX,77083,HARRIS,346-383-3890,Licensed Child-Care Home,Full Permit,5/23/2011,12,,787708,,Y,Y,Y,Y,"14802 SAN LUIS REY DR , HARRIS County, TX 77083",29.69726244114185,-95.646218718477,"14802, San Luis Rey Drive, Harris County, Texas, 77083, United States"
1511,820217,,Kids of The Kingdom,3801 S PANTHER CREEK DR ,THE WOODLANDS,TX,77381,MONTGOMERY,281-298-9901,Licensed Center - Child Care Program,Full Permit,8/27/2002,120,kokmcg@yahoo.com,211639,,N,Y,Y,Y,"3801 S PANTHER CREEK DR , MONTGOMERY County, TX 77381",30.156902433183372,-95.50236861204392,"3801, South Panther Creek Drive, Panther Creek, The Woodlands, Montgomery County, Texas, 77381, United States"
1512,416738,,Kids of the Kingdom,3803 W LAKE HOUSTON PKWY ,KINGWOOD,TX,77339,HARRIS,281-360-0288,Licensed Center - Child Care Program,Full Permit,4/30/1993,91,,127226,,N,Y,Y,Y,"3803 W LAKE HOUSTON PKWY , HARRIS County, TX 77339",30.0613423,-95.18857,"Christ the King Lutheran Church, 3803, West Lake Houston Parkway, Greentree, Houston, Harris County, Texas, 77339, United States"
1513,1673072,,Kids of Valor Academy,12775 MEDFIELD DR STE B,HOUSTON,TX,77082,HARRIS,832-406-7477,Licensed Center - Child Care Program,Full Permit,10/31/2018,45,monascott75@gmail.com,1304899,,Y,Y,Y,Y,"12775 MEDFIELD DR STE B, HARRIS County, TX 77082",29.717394885328996,-95.60852456594698,"12775, Medfield Drive, Houston, Harris County, Texas, 77082, United States"
1514,1703820,,Kids of Valor Academy-Santa Fe,15911 FIR RD ,SANTA FE,TX,77517,GALVESTON,832-599-1708,Licensed Center - Child Care Program,Full Permit,11/10/2020,116,kidsofvaloracademy@gmail.com,1349107,,Y,Y,Y,Y,"15911 FIR RD , GALVESTON County, TX 77517",29.386299164343107,-95.14422267648881,"15911, Fir Road, Arcadia, Santa Fe, Galveston County, Texas, 77517, United States"
1515,246028,,Kids Only I,201 ENTERPRISE ROW STE 10,CONROE,TX,77301,MONTGOMERY,936-539-6659,Licensed Center - Child Care Program,Full Permit,2/8/1993,85,kidsonlyctr1@consolidated.net,107425,,Y,Y,Y,Y,"201 ENTERPRISE ROW STE 10, MONTGOMERY County, TX 77301",30.288094239130437,-95.45945715217393,"201, Enterprise Row, Conroe, Montgomery County, Texas, 77301, United States"
1516,548770,,Kids Only III,1230 S FRAZIER ST ,CONROE,TX,77301,MONTGOMERY,936-760-4061,Licensed Center - Child Care Program,Full Permit,2/14/2000,59,kidsonlyctr3@suddenlinkmail.com,165119,,N,N,Y,Y,"1230 S FRAZIER ST , MONTGOMERY County, TX 77301",30.29085366895521,-95.4563432114235,"1230, South Frazier Street, Conroe, Montgomery County, Texas, 77301, United States"
1517,1699315,,Kids Palace Learning Center,1020 ALLEN ST ,ROSENBERG,TX,77471,FORT BEND,832-595-2411,Licensed Center - Child Care Program,Full Permit,7/21/2020,45,,1342603,,Y,Y,Y,Y,"1020 ALLEN ST , FORT BEND County, TX 77471",29.557116,-95.818486,"1020, Allen Street, Rosenberg, Fort Bend County, Texas, 77471, United States"
1518,1595396,,Kids Palace Learning Center,4619 BROADWAY ST ,GALVESTON,TX,77551,GALVESTON,409-526-9371,Licensed Center - Child Care Program,Full Permit,10/9/2015,50,,1211228,,Y,Y,Y,Y,"4619 BROADWAY ST , GALVESTON County, TX 77551",29.288172,-94.839128,"Broadway Street, Galveston, Galveston County, Texas, 77551, United States"
1519,935026,,Kids Paradise,12293 BEECHNUT ST STE A,HOUSTON,TX,77072,HARRIS,281-988-4553,Licensed Center - Child Care Program,Full Permit,6/3/2009,76,kidsparadise08@yahoo.com,402468,,Y,Y,Y,Y,"12293 BEECHNUT ST STE A, HARRIS County, TX 77072",29.6892057,-95.5663058,"Beechnut Street, Houston, Harris County, Texas, 77072, United States"
1520,1076186,,Kids Paradise Sugarland,9907 S HIGHWAY 6 STE 390,SUGAR LAND,TX,77498,FORT BEND,281-776-0011,Licensed Center - Child Care Program,Full Permit,7/28/2010,53,,572568,,Y,Y,Y,Y,"9907 S HIGHWAY 6 STE 390, FORT BEND County, TX 77498",,,
1521,896628,,Kids Playce,13611 WILL CLAYTON PKWY ,HUMBLE,TX,77346,HARRIS,281-812-5333,Licensed Center - Child Care Program,Full Permit,10/27/2008,263,kdsplayce@aol.com,356252,,Y,Y,Y,Y,"13611 WILL CLAYTON PKWY , HARRIS County, TX 77346",29.98076848083086,-95.16530720672834,"13611, Will Clayton Parkway, Atascocita, Harris County, Texas, 77346, United States"
1522,416736,,Kids Plus Academy,4506 LAURA KOPPE RD ,HOUSTON,TX,77016,HARRIS,713-633-7587,Licensed Center - Child Care Program,Full Permit,4/19/1993,60,kidsplusacademy@yahoo.com,127224,,N,Y,Y,Y,"4506 LAURA KOPPE RD , HARRIS County, TX 77016",29.840375329450506,-95.32415047244605,"4506, Laura Koppe Road, North Shadydale, Houston, Harris County, Texas, 77016, United States"
1523,1430307,,Kids R Happy,10502 GRANT RD ,HOUSTON,TX,77070,HARRIS,281-807-1717,Licensed Center - Child Care Program,Full Permit,10/4/2012,68,happykidsdc1178@yahoo.com,1005110,,Y,Y,Y,Y,"10502 GRANT RD , HARRIS County, TX 77070",29.967315055443105,-95.57723713847969,"10502, Grant Road, Harris County, Texas, 77070, United States"
1524,1629565,,Kids R Here,100 SCARBOROUGH DR STE 9,CONROE,TX,77304,MONTGOMERY,936-523-1622,Licensed Center - Child Care Program,Full Permit,1/10/2017,131,,1249708,,Y,Y,Y,Y,"100 SCARBOROUGH DR STE 9, MONTGOMERY County, TX 77304",30.2908,-95.467007,"100, Scarborough Drive, Conroe, Montgomery County, Texas, 77304, United States"
1525,1690510,,Kids R Here Montgomery,4900 W DAVIS ST STE B,CONROE,TX,77304,MONTGOMERY,936-494-2860,Licensed Center - Child Care Program,Full Permit,10/31/2019,78,,1330252,,Y,Y,Y,Y,"4900 W DAVIS ST STE B, MONTGOMERY County, TX 77304",30.3277013,-95.5009142,"West Davis Street, Conroe, Montgomery County, Texas, 77304, United States"
1526,1713830,,Kids R Here Spring,605 RILEY FUZZELL RD ,SPRING,TX,77373,HARRIS,281-353-0446,Licensed Center - Child Care Program,Full Permit,6/10/2021,136,,1365143,,Y,Y,Y,Y,"605 RILEY FUZZELL RD , HARRIS County, TX 77373",,,
1527,544745,,Kids R Kids,12475 SUGARDALE DR ,STAFFORD,TX,77477,FORT BEND,281-240-1111,Licensed Center - Child Care Program,Full Permit,11/15/1999,235,kidsrkidsstafford@yahoo.com,162117,,Y,Y,Y,Y,"12475 SUGARDALE DR , FORT BEND County, TX 77477",29.641770463579647,-95.58538281949129,"12475, Sugardale Drive, Stafford, Fort Bend County, Texas, 77477, United States"
1528,1639085,,Kids R Kids,2122 OLD HOLZWARTH RD ,SPRING,TX,77388,HARRIS,281-528-7800,Licensed Center - Child Care Program,Full Permit,5/26/2017,317,info@KRKSpringCentral.com,1260912,,Y,Y,Y,Y,"2122 OLD HOLZWARTH RD , HARRIS County, TX 77388",30.063213190565115,-95.44461158752117,"2122, Old Holzwarth Road, Kings Village, Spring, Harris County, Texas, 77388, United States"
1529,1621261,,Kids R Kids,6262 UPPER LAKE DR ,HUMBLE,TX,77346,HARRIS,281-812-2882,Licensed Center - Child Care Program,Full Permit,5/23/2016,272,,1239308,,Y,Y,Y,Y,"6262 UPPER LAKE DR , HARRIS County, TX 77346",30.01109,-95.178033,"6262, Upper Lake Drive, Kingwood Glen Manor, Kings River, Harris County, Texas, 77346, United States"
1530,1630144,,Kids R Kids  #29,170 W BAY AREA BLVD ,LEAGUE CITY,TX,77573,GALVESTON,281-332-6611,Licensed Center - Child Care Program,Full Permit,8/22/2016,380,,1250409,,Y,Y,Y,Y,"170 W BAY AREA BLVD , GALVESTON County, TX 77573",29.493542602040815,-95.15622690816326,"170, West Bay Area Boulevard, League City, Galveston County, Texas, 77573, United States"
1531,828997,,Kids R Kids # 27,2000 WATERSIDE ESTATES CIR ,RICHMOND,TX,77406,FORT BEND,832-451-1111,Licensed Center - Child Care Program,Full Permit,11/19/2003,300,,228214,,Y,Y,Y,Y,"2000 WATERSIDE ESTATES CIR , FORT BEND County, TX 77406",29.652914,-95.737998,"2000, Waterside Estates Circle, Waterside Estates, Fort Bend County, Texas, 77406, United States"
1532,868563,,Kids R Kids # 44 TX,1820 PEARLAND PKWY ,PEARLAND,TX,77581,BRAZORIA,281-412-4777,Licensed Center - Child Care Program,Full Permit,7/20/2007,300,info@kidsrkidspearland.com,309681,,Y,Y,Y,Y,"1820 PEARLAND PKWY , BRAZORIA County, TX 77581",29.5934299955417,-95.2659645287083,"1820, Pearland Parkway, Pearland, Brazoria County, Texas, 77581, United States"
1533,1458226,,Kids R Kids # 51 of Legends Ranch,29910 ALDINE WESTFIELD RD ,SPRING,TX,77386,MONTGOMERY,281-363-2227,Licensed Center - Child Care Program,Full Permit,1/24/2013,412,,1040428,,Y,Y,Y,Y,"29910 ALDINE WESTFIELD RD , MONTGOMERY County, TX 77386",30.1214843,-95.3994978,"Kids R Kids, 29910, Aldine Westfield Road, Spring, Montgomery County, Texas, 77386, United States"
1534,1537749,,Kids R Kids #1,21955 WESTHEIMER PKWY ,KATY,TX,77450,FORT BEND,281-828-2273,Licensed Center - Child Care Program,Full Permit,11/25/2014,408,,1142218,,Y,Y,Y,Y,"21955 WESTHEIMER PKWY , FORT BEND County, TX 77450",29.739053,-95.735849,"Westheimer Parkway, Cinco Ranch, Fort Bend County, Texas, 77450, United States"
1535,546232,,Kids R Kids #13 Quality Learning,2430 COUNTY ROAD 90 ,PEARLAND,TX,77584,BRAZORIA,713-433-5437,Licensed Center - Child Care Program,Full Permit,5/31/2000,308,kidsrkids13@yahoo.com,163240,,Y,Y,Y,Y,"2430 COUNTY ROAD 90 , BRAZORIA County, TX 77584",,,
1536,1563956,,Kids R Kids #16,246 FLUOR DANIEL DR ,SUGAR LAND,TX,77479,FORT BEND,281-240-5437,Licensed Center - Child Care Program,Full Permit,6/9/2015,269,,1177524,,Y,Y,Y,Y,"246 FLUOR DANIEL DR , FORT BEND County, TX 77479",29.600332772468075,-95.6318599884264,"246, Fluor Daniel Drive, Sugar Land, Fort Bend County, Texas, 77479, United States"
